,target
0,-0.047845146280238324
1,-0.039284556219769506
2,-0.006771397832709043
3,-0.06191856970776556
4,0.0029464098358460283
5,-0.017115437795953273
6,-0.0075981413920143265
7,-0.05735636507313201
8,-0.03401849560699996
9,-0.05502174248895956
10,-0.04721033196866029
11,-0.06670075598193898
12,0.015307981193684966
13,0.18108931300580747
14,-0.05914491767452729
15,-0.02664048044956713
16,-0.05671890159881361
17,-0.05270519156437157
18,-0.017601797529248675
19,-0.04903580324448593
20,-0.028050621614294394
21,0.1851731402932307
22,0.17512024871861426
23,-0.009495441490520826
24,0.008730628738907432
25,-0.01449346150970727
26,0.0356900027905358
27,0.15429119990404347
28,-0.035470738915261944
29,-0.020632166086419983
30,0.047223676836357247
31,-0.049577177010612525
32,-0.05749986563884236
33,-0.007295856038997725
34,-0.06548073254794388
35,-0.012682740065117758
36,-0.08396056083261265
37,-0.050039217095913635
38,-0.0908136955151248
39,0.040729068633831245
40,0.11719203595864479
41,-0.02987275106098694
42,0.00026653823305650484
43,0.15728126502650808
44,-0.048189652518871855
45,-0.04494552341626579
46,-0.07559425581979119
47,-0.04487596610028727
48,0.13804143400424082
49,-0.07142712082052687
50,-0.05972882446602901
51,-0.04909425958249378
52,-0.0597649104993021
53,-0.048948416474104375
54,0.11265089942020844
55,-0.03944125169506677
56,-0.050133565284829935
57,-0.07518595260028221
58,-0.06615400405320783
59,-0.03174431336662358
60,-0.041664721727532474
61,-0.006271439521097008
62,-0.046212898093734765
63,0.15800264261780556
64,-0.010399326813493395
65,-0.03325388130993762
66,-0.07208202626504971
67,0.15021383074518407
68,-0.05328208240969978
69,0.1991992690963998
70,0.00029561526453060895
71,0.04045446339252017
72,-0.05623503704396053
73,-0.021904745366645377
74,-0.0483244961932598
75,-0.07161381393409649
76,-0.030454067828176203
77,-0.04177606168886789
78,0.009682895107440151
79,-0.05087369735012418
80,0.10263535495146771
81,-0.03021420409733071
82,0.042159592390495354
83,0.0025838069123084307
84,-0.06851963450929231
85,-0.0688052035973119
86,-0.02766281382659913
87,0.02630261601538606
88,0.020421388262340384
89,-0.07124596715538417
90,-0.047124810298638374
91,-0.039213028979936775
92,0.016076199328449437
93,-0.03856061453839223
94,0.01326008029122861
95,-0.037456351828871214
96,-0.057536174760250955
97,-0.020846469475703323
98,-0.013777084593795697
99,-0.012393616576404096
100,0.13131255188312413
101,-0.0023361868520329434
102,0.0011479027580500191
103,-0.033259318084186425
104,-0.07457842178129795
105,-0.023369137818873145
106,-0.04632420966524497
107,-0.022337447426403412
108,-0.09281688915238011
109,-0.026765556475634875
110,0.006072501639425791
111,-0.04721033196866029
112,-0.031638920203434145
113,-0.040188104800061054
114,0.12756808290158866
115,-0.05485591044596008
116,-0.008673633968669126
117,-0.03793367485532154
118,-0.016832766937292583
119,-0.01872687227115045
120,0.15021183821936637
121,-0.042002436946609406
122,0.1943208868644018
123,-0.0022959667293419267
124,0.10320149378003157
125,-0.03436275581161576
126,0.012264593335748267
127,-0.02970162464307247
128,0.0074667463893421555
129,-0.057847625603401995
130,-0.01652839483762634
131,0.034682397951780776
132,-0.0417428144822269
133,-0.06131685971093924
134,-0.059766224425753856
135,0.16603130693760434
136,-0.042964170624779106
137,0.011286322108420552
138,-0.023884936080856112
139,-0.03119716329785549
140,-0.05128406334870008
141,-0.04295878579358009
142,-0.03088671056651586
143,-0.05289849385985421
144,-0.03237498562695393
145,-0.016864818018257236
146,0.12806474076427324
147,-0.03725887814377758
148,-0.0873028211155819
149,-0.0712479682373664
150,-0.06062189081686519
151,-0.02305858620196413
152,-0.029512139411888422
153,-0.07165977427796955
154,0.044320046970373284
155,-0.03784455097003429
156,-0.052323857649618354
157,-0.029025501764067436
158,0.136221019230834
159,-0.05114489619595578
160,-0.027380828297163783
161,0.0030290808435540504
162,0.0074667463893421555
163,-0.010555426212800327
164,-0.056665788907303505
